soc20m,N,w_gpt_E1,w_gpt_E2,w_human_E1,w_human_E2,emmr_gpt,emmr_human
3581,197.6500011086464,27.81184607744217,94.82545684278011,33.15457735955715,67.17810763418674,.38059485,.33768597
3582,92.85000032186508,6.174203280359507,58.6420775577426,24.54720600694418,29.48637562990189,.38228586,.42315987
4111,40.55000013113022,13.40962164849043,25.4434709995985,13.38981535285711,22.16114489734173,.64442313,.6034621
4112,45.60000038146973,10.65315840393305,30.14904586970806,13.36971985548735,24.10685688257217,.56420356,.55752516
4113,36.10000044107437,14.16530171409249,17.77462886273861,11.08184472098947,15.96602074429393,.63857663,.52811235
4121,33.10000020265579,9.452768597751856,23.00266133248806,6.423477133736014,19.98208874464035,.63305438,.49590698
4122,62.50000107288361,34.86918164044619,25.23384933173656,15.65526903793216,32.91200140863657,.75977767,.5137803
4123,59.00000089406967,17.19889548420906,26.13959178328514,15.12156002223492,15.74056713655591,.51302868,.38969225
4124,31.35000002384186,17.34485813230276,12.70670037716627,5.832966797053814,16.42574168741703,.75592369,.44803309
4129,87.2500005364418,27.72322525084019,50.7235569730401,23.27307319268584,42.6829481869936,.60842413,.51134151
4131,100.2500004172325,35.28960332367569,51.85472699254751,25.17833035252988,51.91122549772263,.61064303,.51006424
4132,83.40000021457672,33.63950836658478,45.73709109798074,21.19615773484111,43.23053177446127,.67755461,.51332641
4133,24.25000023841858,3.688792798668146,14.25699066370726,3.498415343463421,10.07831056416035,.44607374,.35206476
4134,21.30000013113022,3.249097339808941,15.24799172580242,4.83215693384409,10.06221179664135,.51047385,.46306399
4135,30.40000009536743,10.55171059072018,12.86411787196994,7.871729057282209,14.46519610658288,.5586766,.49685287
4136,35.50000011920929,7.028318546712399,26.38430435955524,9.713558062911034,17.44156794250011,.56959075,.51927722
4141,18.84999996423721,5.618801131844521,11.79875425994396,5.655743073672056,9.856596700847149,.61104393,.56148762
4142,29.00000017881393,6.255593631416559,18.39840379357338,5.540265422314405,12.50903010368347,.532924,.40671656
4143,28.00000023841858,4.79795490577817,18.95058441162109,6.804817348718643,12.37038683146238,.50975883,.46392894
4151,29.40000003576279,10.53113279491663,15.78955755382776,9.782407179474831,11.0820230320096,.62673169,.52120471
4152,15.10000002384186,8.872061938047409,5.58271836489439,3.561575092375278,10.44021758437157,.772412,.58156848
4159,89.45000046491623,52.12314573302865,30.64956108480692,28.3912266716361,46.63638598099351,.75402933,.57808185
4211,30.90000015497208,14.63055500388145,13.60617426596582,6.899313203990459,13.77338821440935,.69364536,.44614911
4212,17.6000000834465,6.991826396435499,8.24149052798748,5.491079762578011,10.03740404546261,.63139611,.59714669
4213,28.05000007152557,11.83456645533442,11.0403276309371,7.899856667965651,11.7095863558352,.61870694,.49036184
4214,9.400000095367432,2.307577818632126,6.578033857047558,3.433639034628868,4.159562826156616,.59538239,.58653408
4215,40.9000004529953,18.06706907227635,18.47410261258483,13.35064703598619,18.62639855593443,.66758239,.55412829
4216,19.55000013113022,4.562668971717358,9.73627869784832,8.75984837859869,4.861420631408691,.48239428,.57240707
4217,33.19999998807907,27.59342926740646,5.180499330163002,4.538874462246895,24.82297575473785,.90914696,.51055306
5111,128.1000000834465,5.369924437254667,23.97208216320723,5.547616665251553,17.58167676441371,.13548763,.11193173
5112,26.35000020265579,1.552323959767818,10.54266707226634,1.958825834095478,4.34372977912426,.25896233,.15676245
5113,68.65000051259995,3.156221233308315,18.2270517796278,1.957419611513615,14.53723099827766,.17872901,.13439235
5114,26.75000029802322,0,4.011048346757889,.2849206402897835,2.247270815074444,.074972868,.0526563
5119,116.0000009536743,4.902216400951147,36.43770992569625,7.531196981668472,21.77859224006534,.19931959,.15879735
5211,59.94999986886978,1.914370242506266,6.355150908231735,1.313898255117238,4.870375843718648,.084936544,.06253688
5212,59.05000030994415,2.237341852858663,5.703611083328724,1.162817355245352,7.31624246109277,.086183697,.081641637
5213,90.45000028610229,4.438489006832242,5.962106082588434,1.726022262126207,6.955068508163095,.082029209,.057529647
5214,36.55000030994415,1.112256145104766,4.34377234429121,.3235035985708237,3.184964725747705,.089853413,.052420955
5221,38.30000048875809,8.909828764386475,3.306207677349448,1.024176578037441,12.68128774687648,.2757946,.19229296
5222,66.15000075101852,9.401910479180515,10.34378898888826,1.786887121386826,14.65151330642402,.2203145,.13775727
5223,252.2000017762184,34.1769084520638,52.55446182284504,19.06552957370877,50.80025430209935,.23970713,.17631109
5224,87.99999994039536,13.12012528255582,21.11844238266349,7.544921380467713,18.62800829857588,.26908347,.1915787
5225,30.70000016689301,1.649432733654976,5.312795532867312,1.250155596062541,5.174147460609674,.14025506,.12499119
5231,161.750001013279,11.05696404539049,22.73088761232793,9.70918245613575,20.9443051526323,.13862385,.12476869
5232,35.20000034570694,.2287542447447777,4.658970654010773,.490494042634964,1.058445654809475,.072677262,.028969228
5233,38.40000003576279,.1740765506401658,4.279951624572277,.9150051595643163,1.217876333743334,.060261779,.039686024
5234,43.20000046491623,4.347610434517264,6.538685029372573,1.335356932133436,8.954313471913338,.17631835,.13454893
5235,28.70000016689301,1.392492340877652,2.932429481297731,.1401214394718409,5.124474544078112,.099606521,.094158843
5236,27.55000030994415,1.55349276214838,1.995588548481464,1.579937040805817,1.928088463842869,.092605703,.092340514
5241,112.5000008940697,6.781064305454493,29.65295924805105,6.650470106862485,24.90019940771163,.19206706,.16978285
5242,23.25000011920929,3.002221968024969,4.146454066038132,2.150720454752445,4.053645126521587,.21829888,.17967927
5243,22.50000011920929,2.050458900630474,5.006119780242443,1.252446599304676,6.297254826873541,.20237862,.19560328
5244,31.75000005960464,19.52040539681911,8.85164837539196,8.104270685464144,14.6204651594162,.75421196,.48549616
5245,26.75000023841858,3.452647566795349,6.849536783993244,2.719230629503727,4.856133457273245,.25709966,.19242233
5246,33.95000010728836,4.293973470106721,10.12155288085341,2.586285334080458,7.520299151539803,.27554491,.18693475
5249,73.00000065565109,7.595182824879885,16.78162508830428,3.677490063011646,15.39638308435678,.21898624,.15583125
5250,21.95000010728836,3.157691317610443,10.3332420065999,1.437959277071059,7.370489989407361,.37923974,.23340338
5311,22.55000019073486,.1770059801638126,1.539388909935951,.1667323857545853,.9797935597598553,.041982282,.02911881
5312,53.25,1.850000023841858,2.129516378045082,.0772009044885635,2.977643087506294,.054737244,.029408872
5313,29.55000019073486,.8816860318183899,3.094787254929543,.959889218211174,2.194283165037632,.08220236,.06961187
5314,70.65000021457672,1.696165263652802,6.931880846619606,2.10350875556469,1.876632265746593,.073065899,.043054845
5315,32.35000020265579,.8449416384100914,4.493403971195221,1.889477901160717,3.126338889822364,.095568582,.10672789
5316,78.15000051259995,1.900546059012413,11.62681679427624,2.587677262723446,7.163513474166393,.098707028,.078943491
5317,85.80000048875809,3.092812620103359,8.374506771564484,1.708741776645184,5.149650797247887,.084849253,.049925026
5319,133.0500006079674,5.788662085309625,37.68266226351261,9.968021526932716,24.90716924518347,.18511832,.16852015
5321,52.15000009536743,1.002046763896942,1.27255217730999,.6012071222066879,2.401644710451365,.031415585,.034554735
5322,63.50000011920929,2.043662585318089,5.017048962414265,1.056741558015347,2.435948211699724,.071687981,.035822295
5323,29.05000025033951,1.633494406938553,1.362666733562946,.9560668170452118,1.019687086343765,.079684258,.050461631
5330,116.2000008225441,8.587296470999718,53.2768685054034,15.63502599671483,26.78883202560246,.30314744,.24982308
5411,37.85000014305115,3.342932177707553,6.960865065455437,.6037026066333055,7.076035991311073,.18027383,.10942458
5412,66.25000011920929,2.056953744031489,9.439352033659816,1.532361568883061,5.517726223915815,.10228875,.064773202
5413,146.6500005125999,8.129856788553298,31.97165529616177,4.044147668406367,27.12063288129866,.16444381,.12004407
5419,47.00000023841858,2.106520084664226,8.33151647169143,2.188069246709347,7.035788994282484,.13345273,.12140349
5421,15.40000003576279,1.714078158140182,10.74288982152939,.7339805029332638,7.399912555702031,.46009889,.28791797
5422,82.60000044107437,20.9532612413168,22.68330791220069,4.195642784237862,27.72714389488101,.39097959,.21863456
5423,37.20000016689301,2.042564386501908,8.150930276140571,1.311569962650537,6.475013062357903,.16446316,.12228701
5431,39.25000023841858,1.328235939145088,4.953476130962372,1.468545343726873,3.583770766854286,.096942015,.083068296
5432,47.10000032186508,5.595815729349852,10.52866381779313,5.09692675806582,6.634889464825392,.23057638,.17864907
5433,22.35000026226044,.4272620379924774,2.116851732134819,.881896585226059,.9671477973461151,.06647373,.061094876
5434,36.70000022649765,2.748152803629637,14.11578337103128,6.017834715545177,7.356095943599939,.26719466,.264193
5435,35.55000025033951,.7484141737222672,4.31777036562562,1.164337920024991,3.673960069194436,.081780575,.084425256
5436,32.50000041723251,1.012881354428828,20.19011059403419,3.53241934068501,14.95328404009342,.34178266,.33874035
5441,112.6499997973442,1.227405212819576,27.33706131577492,4.837818837724626,23.57211693376303,.13223201,.14757104
5442,109.3500001430511,4.289463400840759,20.37268293648958,2.539793411269784,19.77010028064251,.13238047,.11362454
5443,23.6000000834465,2.853168249130249,7.311304718255997,2.911664314568043,6.878549434244633,.27579749,.26910758
5449,100.550000846386,4.360988662578166,24.18447784148157,1.748354700393975,16.57733436860144,.1636323,.099821202
6111,21.10000020265579,1.800625171512365,1.672722391784191,4.034813955426216,3.768596392124891,.12497566,.28052664
6112,26.40000015497208,6.614473268389702,6.918458163738251,2.991383058950305,5.956352300941944,.38157964,.22611967
6113,42.05000019073486,6.397763349115849,14.07337517663836,5.130235463380814,13.5171138048172,.31948754,.28272989
6114,26.80000013113022,1.455866526812315,2.473521701991558,5.780416090041399,4.768827967345715,.10047117,.30465785
6116,44.90000039339066,2.132046483457088,4.404226392507553,11.09017975628376,7.506191894412041,.096529171,.33058521
6117,24.40000009536743,3.98625847697258,1.551434531807899,3.390874594449997,5.226344048976898,.19516294,.24606748
6121,35.24999994039536,2.647368371486664,7.715925797820091,1.296876423060894,7.397045165300369,.18454841,.14171344
6129,161.7000006437302,12.13775813020766,24.50496113672853,10.72860527411103,14.30066093802452,.15083635,.11056856
6131,184.150001347065,21.97021969687194,59.94211243465543,16.8847386399284,53.88382791355252,.28205961,.23799431
6132,18.59999996423721,1.216345712542534,1.471246652305126,.5566315278410912,3.600000023841858,.10494457,.12670062
6133,20.20000010728836,3.191771211102605,6.723825769498944,.8463839441537857,5.889355301856995,.32443979,.18767631
6134,52.94999998807907,4.920778755098581,12.0519050732255,7.814214415848255,10.17815500497818,.20673713,.24368823
6135,74.90000039339066,6.713544793426991,20.48941823840141,8.972798887640238,17.74252842739224,.22641194,.2382385
6136,48.35000032186508,4.79021092876792,20.46765597909689,6.48525445908308,16.51096573099494,.31073505,.30487564
6137,7.800000071525574,1.345970451831818,.0873052254319191,.2558398135006428,1.71741135045886,.17815681,.14289045
6138,83.8000003695488,4.814124390482903,16.80716193467379,8.392019633203745,18.15280126035213,.15772918,.2084537
6211,73.80000019073486,11.35065390355885,19.46482415497303,11.18938114866614,21.15620847605169,.28567839,.29495236
6212,16.20000010728836,2.290797293186188,12.77502131462097,3.880276769399643,7.352287404239178,.535698,.46644571
6213,62.10000038146973,12.65842654742301,15.57007307186723,6.872395597398281,16.20309216529131,.32920229,.24112627
6214,62.85000056028366,9.146647956222296,17.60531381517649,8.649154871702194,20.54481941089034,.28558958,.3010591
6219,70.35000014305115,11.19828605093062,30.73778074979782,20.52305587008595,16.36486992612481,.37764287,.40803826
6221,46.89999979734421,1.322423666715622,6.280123613774776,1.192031688988209,5.168688341975212,.095148943,.080519743
6222,50.80000025033951,2.088349863886833,11.89976835995913,3.884565427899361,6.569681584835052,.15823296,.14113005
6231,24.65000009536743,.7900528237223625,2.931258425116539,1.789559558033943,2.216822683811188,.091508396,.11756475
6232,20.15000009536743,.0222222227603197,1.900725178420544,.3781534433364868,2.554111801087856,.048267238,.082144387
6240,22.70000022649765,3.38301096111536,12.01383407786489,2.70776110701263,9.596550181508064,.41365322,.33066237
6250,16.30000019073486,2.34626367688179,10.27208926156163,4.602420743554831,4.312406323850155,.4590373,.4146395
6311,29.30000007152557,2.475513074547052,11.04344847798347,4.078483738005161,7.697257112711668,.27294326,.27054989
6312,44.75000029802322,6.002364376559854,12.53719756752253,5.133021462708712,12.30635521188378,.27421147,.25220555
7111,32.95000010728836,4.477035138756037,14.06750378757715,7.242316488176584,8.231360517442226,.34934103,.344704
7112,22.95000016689301,3.666444793343544,7.070118516683578,5.072025749832392,4.886602494865656,.31379104,.32746524
7113,10.5,5.089515652507544,4.298917427659035,4.182450257241726,4.128091607242823,.68942612,.59490436
7114,50.15000009536743,6.57077120244503,18.91409510374069,8.770536080002785,10.35894450545311,.31959757,.27816567
7115,41.20000016689301,6.790153592824936,18.54935248196125,11.76594100892544,9.238875038921833,.38992307,.39770335
7121,5.200000047683716,1.81061327457428,3.067756190896034,1.431772537529469,2.135307036340237,.64317143,.48065886
7122,76.85000038146973,19.22665488906205,34.66549237444997,12.04870203323662,32.52336825057864,.47572416,.36838499
7123,14.70000010728836,1.759721115231514,4.764450073242188,2.298271287232637,4.097432836890221,.28176504,.29571345
7124,15.15000003576279,2.483349941670895,5.222283184528351,3.645393084734678,4.250492487102747,.33627006,.38090029
7125,53.90000027418137,3.102227292954922,29.65570767223835,4.231166996061802,22.03790825977921,.33265457,.28293359
7129,56.35000038146973,8.400690000504255,30.6772126480937,20.8897015415132,18.16718782484531,.42128298,.53191298
7131,134.7000004649162,18.38698185328394,94.58638483285904,28.63014183752239,60.22917777299881,.48760337,.43611529
7132,39.25,3.793826643377542,29.15456037223339,9.618960920721292,14.60509661212564,.46805367,.43112126
7211,19.55000007152557,7.125418417155743,10.39277264475822,8.537140984088182,6.770160473883152,.63027132,.60983229
7212,19.25,13.47243712097406,3.836369268596172,8.965698517858982,5.801322810351849,.7995128,.61643428
7213,64.1500004529953,12.12357044406235,34.55666243471205,10.27777241170406,32.35840751975775,.45833051,.41242364
7214,42.00000023841858,10.70972714945674,21.43035991489887,8.540570206940174,18.59002512320876,.51011682,.42465672
7219,8.100000023841858,.9982242248952389,5.193100452423096,3.505837306380272,2.645756542682648,.44379932,.5961377
7220,24.40000009536743,3.801637336611748,16.06290684640408,7.603780344128609,8.811772063374519,.48496273,.49219945
8111,40.95000016689301,3.778520760592073,2.761192018166184,2.984245342202485,3.749554155394435,.12598576,.11865745
8112,34.00000005960464,3.234165906906128,5.467770748771727,.8350802082568407,4.360675876960158,.17553093,.088688768
8113,34.95000016689301,3.168199513107538,6.697071228176355,3.676486413925886,6.281417850404978,.1864588,.19505566
8114,14.40000003576279,.2411851100623608,.8244269825518131,.1223939321935177,1.092543693259358,.045374904,.046435125
8115,34.50000011920929,1.300339367240667,4.029761871322989,.3491198997944593,3.463401520624757,.096093342,.060313642
8119,72.10000032186508,3.532989032566547,4.912227570079267,1.218402601778507,5.458437567576766,.083066612,.054752029
8120,35.50000017881393,2.944143703207374,2.06622070632875,.3999768188223243,3.710311995819211,.11203533,.063524865
8131,30.45000022649765,.6764894537627697,5.149841360747814,.7149545922875404,2.294484067708254,.10677866,.061155882
8132,45.85000038146973,1.938243873417377,3.293638940900564,.3525507673621178,5.858743321150541,.078191131,.071579553
8133,76.35000014305115,6.517312064766884,15.50512679293752,2.732067920267582,17.46453403867781,.18690079,.15015501
8134,60.05000019073486,4.127886012196541,19.35185948759317,3.296827752143145,18.93652928061783,.22987203,.21257439
8135,21.6000000834465,4.671028438955545,6.363792102783918,1.561618722975254,5.491830471903086,.36356133,.19942287
8139,75.15000039339066,4.35712068900466,9.892109682783484,3.387067404575646,6.069473747164011,.12379475,.085453153
8141,10.70000010728836,1.032477146014571,.8676065821200609,.3175526186823845,1.411631031893194,.13703555,.095641881
8142,25.30000025033951,.9271085532382131,3.293821152299643,1.29922210983932,1.264873247593641,.10173988,.076350145
8143,17.80000013113022,2.852455956861377,5.854881975799799,1.363091650418937,4.444762904196978,.32471332,.20143107
8144,10.10000014305115,1.659361205529422,2.515230562537909,.446800890378654,2.831992770545185,.28880954,.18443537
8145,35.1000000834465,.3188132792711258,2.598768264055252,.0294565781950951,1.682486921548843,.04610249,.024806269
8146,26.60000020265579,.1619782540947199,2.649563189595938,.5528962761163712,1.048586116172373,.055893227,.040495839
8149,18.65000027418137,.947238527238369,2.130667731165886,.299975099042058,1.992797823622823,.10791273,.069510669
8151,21.90000009536743,.8258064836263657,1.31514310836792,.0917293280363083,1.389883980154991,.06773416,.035921063
8152,23.59999996423721,.2144362907856703,1.566895086318254,.0215419493615627,1.382647648453712,.042283215,.030206177
8153,23.60000020265579,.0656249970197678,2.018860474228859,.1540025435388088,1.64934429526329,.045553189,.041469265
8159,150.1000006198883,4.440118651837111,16.02720844745636,3.938768463209271,14.09335943311453,.082969509,.07318753
8160,27.10000020265579,4.898927935399115,14.89221802353859,3.783030135557055,11.15920852124691,.45553643,.34548467
8211,36.80000025033951,6.173385620117188,6.747277706861496,2.569881021976471,10.44059007242322,.25943002,.21168956
8212,29.95000022649765,5.469595462083817,2.802903294563293,.8986475132405758,7.60690426453948,.22941726,.15699832
8213,20.8500000834465,4.174904465675354,3.547039180994034,1.329588267952204,7.228044550865889,.28529611,.23710363
8214,10.3500000834465,3.253705553710461,2.433333538472652,1.023043934255838,4.206408891826868,.43192002,.30205297
8215,38.1500004529953,5.886346623301506,18.08857953548431,8.743374187499285,11.41775523126125,.3913666,.37882704
8219,5.199999988079071,.5,1.100000023841858,.2908174097537994,.3579466585069895,.20192307,.090344369
8221,23.60000026226044,.9559305980801582,.5345999151468277,.4551151525229216,2.282546295784414,.051831804,.067643568
8222,13.34999996423721,1.095105480402708,.6592074930667877,.3110913801938295,1.657390508800745,.10671979,.085377276
8229,31.95000010728836,.4060045145452023,2.51893145032227,.1257130345329642,2.158917671069503,.052127395,.037720561
8231,27.3500000834465,4.385596681386232,2.317684080451727,.8779967427253723,5.825401611626148,.20272171,.13859954
8232,29.40000021457672,2.12532346136868,2.652163479477167,.3888326287269592,6.923196662217379,.11739473,.13096704
8233,25.25000005960464,1.241687014698982,4.189452685415745,1.221851393580437,5.51140084117651,.13213518,.15752681
8234,54.05000001192093,10.21754182875156,12.42698598280549,3.416059873998165,21.08788835257292,.30399695,.25827944
8239,19.05000007152557,3.276771448552608,.8444678857922554,.636079341173172,3.401349119842052,.19417351,.12266424
9111,32.6000000834465,.6703078001737595,2.680759858340025,.6814121380448341,2.692197993397713,.061677538,.062193591
9112,44.64999997615814,2.882566571235657,11.69247979298234,4.483232829719782,10.02829527668655,.19549398,.2127073
9119,78.45000034570694,2.486749425530434,9.705646278336644,.7631345987319946,6.735862775240093,.093557328,.052658584
9121,22.10000014305115,.0294006802141666,2.06737114302814,0,1.021774284541607,.048103452,.023117065
9129,83.7500005364418,1.849736679345369,4.256506077945232,2.107684683054686,3.81224803160876,.047498383,.047926072
9131,19.95000016689301,.0477318875491619,.145156504586339,.2464568838477135,1.06060867710039,.0060305833,.038935401
9132,23.70000022649765,.7239851215854287,1.728294504806399,.3313289955258369,2.126741067506373,.067009807,.058848079
9139,5.700000047683716,.0374676994979382,.3444768451154232,.0096391160041094,.2197460075840354,.036790546,.020967038
9211,46.55000025033951,6.701579257845879,6.991031300276518,3.944639373570681,10.80775140784681,.21905681,.20082739
9219,23.35000014305115,4.663481758907437,4.954867397435009,1.367656983435154,5.174115237779915,.30582079,.16936679
9221,3.849999964237213,0,.4262806475162506,0,.3394209444522858,.055361122,.044080641
9222,2.399999976158142,0,0,0,0,0,0
9223,42.25000011920929,1.098092969506979,4.488262638449669,2.877514626830816,3.842506170272827,.079105899,.1135803
9224,52.55000030994415,1.440638978034258,3.517314065247774,.036802576854825,4.138945192098618,.060880989,.040081356
9225,34.10000026226044,1.749025136232376,4.589216236025095,3.947828397154808,3.003384387120605,.11858162,.15980999
9226,16.80000007152557,.1108671762049198,.3416891042143106,.0759999975562096,.5205600988119841,.016768556,.02001667
9229,34.8500000834465,1.209083326160908,1.503761716187,1.112992271780968,1.747831651009619,.056268699,.057013143
9231,37.50000035762787,5.06886170245707,7.784440534189343,5.571018885821104,10.37700881808996,.23896219,.28692061
9232,16.80000007152557,3.041778661310673,1.858168177306652,1.037830770015717,5.404958628118038,.23636088,.2226375
9233,4.449999928474426,.6250539720058441,2.506660148501396,.0979274585843086,2.337100569158792,.42210877,.28460175
9241,16.40000003576279,1.677298465743661,3.747672058641911,.9200144857168198,3.063207268714905,.21653259,.14948891
9249,21.8500000834465,6.703379664570093,3.701145708560944,2.284248732030392,6.632502093911171,.39148524,.25631577
9251,2.300000011920929,.6717809662222862,.5383071526885033,.6595287770032883,.4205673933029175,.40910196,.37817934
9252,15.90000015497208,1.520520303398371,1.854956466704607,.2611326668411493,1.966769721359015,.15396217,.078271545
9253,10.40000009536743,1.22893688455224,1.94760400801897,.8657534755766392,1.92691096663475,.21180181,.17588547
9259,15.00000011920929,.4703013151884079,1.012300986796618,.1752763688564301,2.663212249055505,.065096788,.10045883
9261,19.50000017881393,.999739296734333,10.31301364302635,2.720669619739056,5.489179594442248,.31570491,.28026971
9262,14.35000002384186,.321565181016922,.569671519100666,.3393658325076103,.6696354858577251,.042257905,.046981435
9263,36.20000028610229,.8620224520564079,3.351053085178137,.3694008644670248,4.530029803514481,.070098035,.072773919
9264,33.90000027418137,2.443340323865414,9.18179003149271,6.562783684581518,4.954488188028336,.20749956,.26666749
9265,34.05000030994415,1.991825900971889,4.814471531659365,3.276917699724436,1.715738581493497,.12919417,.1214328
9266,36.10000032186508,2.385545771569014,6.99220060557127,4.157130712643266,3.337128218263388,.16292648,.16137658
9267,40.10000026226044,5.359413992613554,5.721569754183292,7.854891587048769,5.986175701022148,.20499249,.27052319
9269,34.75000011920929,6.647353401407599,7.669357679784298,4.616351410746574,7.912239437922835,.30164123,.24668981
